# station: Waripathanchena Bridge
# unit_id: IEI
# device_key: 4lr2qrunqdk4
# type: river_level   region: galoya
# value unit: m   max_level_m: 6
# lat: 0   lon: 0
# source: rivernet.lk flood early-warning API (site-owner permission granted)
datetime_utc,datetime_local_530,value,received_at_utc,source
2026-08-30T06:38:00Z,2026-08-30 12:08:00,0.67,,chart
2026-08-30T06:39:00Z,2026-08-30 12:09:00,0.67,,chart
2026-08-30T06:40:00Z,2026-08-30 12:10:00,0.67,,chart
2026-08-30T06:41:00Z,2026-08-30 12:11:00,0.67,,chart
2026-08-30T06:42:00Z,2026-08-30 12:12:00,0.67,,chart
2026-08-30T06:43:00Z,2026-08-30 12:13:00,0.67,,chart
2026-08-30T06:44:00Z,2026-08-30 12:14:00,0.67,,chart
2026-08-30T06:45:00Z,2026-08-30 12:15:00,0.67,,chart
2026-08-30T06:46:00Z,2026-08-30 12:16:00,0.67,,chart
2026-08-30T06:47:00Z,2026-08-30 12:17:00,0.67,,chart
2026-08-30T06:48:00Z,2026-08-30 12:18:00,0.67,,chart
2026-08-30T06:49:00Z,2026-08-30 12:19:00,0.67,,chart
2026-08-30T06:50:00Z,2026-08-30 12:20:00,0.67,,chart
2026-08-30T06:51:00Z,2026-08-30 12:21:00,0.67,,chart
2026-08-30T06:52:00Z,2026-08-30 12:22:00,0.67,,chart
2026-08-30T06:53:00Z,2026-08-30 12:23:00,0.67,,chart
2026-08-30T06:54:00Z,2026-08-30 12:24:00,0.67,,chart
2026-08-30T06:55:00Z,2026-08-30 12:25:00,0.67,,chart
2026-08-30T06:56:00Z,2026-08-30 12:26:00,0.67,,chart
2026-08-30T06:57:00Z,2026-08-30 12:27:00,0.67,,chart
2026-08-30T06:58:00Z,2026-08-30 12:28:00,0.67,,chart
2026-08-30T06:59:00Z,2026-08-30 12:29:00,0.67,,chart
2026-08-30T07:00:00Z,2026-08-30 12:30:00,0.67,,chart
2026-08-30T07:01:00Z,2026-08-30 12:31:00,0.67,,chart
2026-08-30T07:02:00Z,2026-08-30 12:32:00,0.67,,chart
2026-08-30T07:03:00Z,2026-08-30 12:33:00,0.67,,chart
2026-08-30T07:04:00Z,2026-08-30 12:34:00,0.67,,chart
2026-08-30T07:05:00Z,2026-08-30 12:35:00,0.68,,chart
2026-08-30T07:06:00Z,2026-08-30 12:36:00,0.68,,chart
2026-08-30T07:07:00Z,2026-08-30 12:37:00,0.68,,chart
2026-08-30T07:08:00Z,2026-08-30 12:38:00,0.68,,chart
2026-08-30T07:09:00Z,2026-08-30 12:39:00,0.68,,chart
2026-08-30T07:10:00Z,2026-08-30 12:40:00,0.68,,chart
2026-08-30T07:11:00Z,2026-08-30 12:41:00,0.68,,chart
2026-08-30T07:12:00Z,2026-08-30 12:42:00,0.68,,chart
2026-08-30T07:13:00Z,2026-08-30 12:43:00,0.68,,chart
2026-08-30T07:14:00Z,2026-08-30 12:44:00,0.68,,chart
2026-08-30T07:15:00Z,2026-08-30 12:45:00,0.68,,chart
2026-08-30T07:16:00Z,2026-08-30 12:46:00,0.68,,chart
2026-08-30T07:17:00Z,2026-08-30 12:47:00,0.68,,chart
2026-08-30T07:18:00Z,2026-08-30 12:48:00,0.68,,chart
2026-08-30T07:19:00Z,2026-08-30 12:49:00,0.67,,chart
2026-08-30T07:20:00Z,2026-08-30 12:50:00,0.67,,chart
2026-08-30T07:21:00Z,2026-08-30 12:51:00,0.67,,chart
2026-08-30T07:22:00Z,2026-08-30 12:52:00,0.67,,chart
