# migrated: 2026-08-04 chart local-stamp -> true UTC (migrate.py)
# station: Kallaru Bridge - Marichukatti
# unit_id: IEF
# device_key: 1gklguljyqck
# type: river_rain   region: malwathu_oya
# value unit: mm   max_level_mm: 10
# lat: 8.69947234556033   lon: 80.33718577321542
# source: rivernet.lk flood early-warning API (site-owner permission granted)
datetime_utc,datetime_local_530,value,received_at_utc,source
2026-09-17T07:53:00Z,2026-09-17 13:23:00,0.0,,chart
2026-09-17T07:54:00Z,2026-09-17 13:24:00,0.0,,chart
2026-09-17T07:55:00Z,2026-09-17 13:25:00,0.0,,chart
2026-09-17T07:56:00Z,2026-09-17 13:26:00,0.0,,chart
2026-09-17T07:57:00Z,2026-09-17 13:27:00,0.0,,chart
2026-09-17T07:58:00Z,2026-09-17 13:28:00,0.0,,chart
2026-09-17T07:59:00Z,2026-09-17 13:29:00,0.0,,chart
2026-09-17T08:00:00Z,2026-09-17 13:30:00,0.0,,chart
2026-09-17T08:01:00Z,2026-09-17 13:31:00,0.0,,chart
2026-09-17T08:02:00Z,2026-09-17 13:32:00,0.0,,chart
2026-09-17T08:03:00Z,2026-09-17 13:33:00,0.0,,chart
2026-09-17T08:04:00Z,2026-09-17 13:34:00,0.0,,chart
2026-09-17T08:05:00Z,2026-09-17 13:35:00,0.0,,chart
2026-09-17T08:06:00Z,2026-09-17 13:36:00,0.0,,chart
2026-09-17T08:07:00Z,2026-09-17 13:37:00,0.0,,chart
2026-09-17T08:08:00Z,2026-09-17 13:38:00,0.0,,chart
2026-09-17T08:09:00Z,2026-09-17 13:39:00,0.0,,chart
2026-09-17T08:10:00Z,2026-09-17 13:40:00,0.0,,chart
2026-09-17T08:11:00Z,2026-09-17 13:41:00,0.0,,chart
2026-09-17T08:12:00Z,2026-09-17 13:42:00,0.0,,chart
2026-09-17T08:13:00Z,2026-09-17 13:43:00,0.0,,chart
2026-09-17T08:14:00Z,2026-09-17 13:44:00,0.0,,chart
2026-09-17T08:15:00Z,2026-09-17 13:45:00,0.0,,chart
2026-09-17T08:16:00Z,2026-09-17 13:46:00,0.0,,chart
2026-09-17T08:17:00Z,2026-09-17 13:47:00,0.0,,chart
2026-09-17T08:18:00Z,2026-09-17 13:48:00,0.0,,chart
2026-09-17T08:19:00Z,2026-09-17 13:49:00,0.0,,chart
2026-09-17T08:20:00Z,2026-09-17 13:50:00,0.0,,chart
2026-09-17T08:21:00Z,2026-09-17 13:51:00,0.0,,chart
2026-09-17T08:22:00Z,2026-09-17 13:52:00,0.0,,chart
2026-09-17T08:23:00Z,2026-09-17 13:53:00,0.0,,chart
2026-09-17T08:24:00Z,2026-09-17 13:54:00,0.0,,chart
2026-09-17T08:25:00Z,2026-09-17 13:55:00,0.0,,chart
2026-09-17T08:26:00Z,2026-09-17 13:56:00,0.0,,chart
2026-09-17T08:27:00Z,2026-09-17 13:57:00,0.0,,chart
2026-09-17T08:28:00Z,2026-09-17 13:58:00,0.0,,chart
2026-09-17T08:29:00Z,2026-09-17 13:59:00,0.0,,chart
2026-09-17T08:30:00Z,2026-09-17 14:00:00,0.0,,chart
2026-09-17T08:31:00Z,2026-09-17 14:01:00,0.0,,chart
2026-09-17T08:32:00Z,2026-09-17 14:02:00,0.0,,chart
2026-09-17T08:33:00Z,2026-09-17 14:03:00,0.0,,chart
2026-09-17T08:34:00Z,2026-09-17 14:04:00,0.0,,chart
2026-09-17T08:35:00Z,2026-09-17 14:05:00,0.0,,chart
2026-09-17T08:36:00Z,2026-09-17 14:06:00,0.0,,chart
2026-09-17T08:37:00Z,2026-09-17 14:07:00,0.0,,chart
2026-09-17T08:38:00Z,2026-09-17 14:08:00,0.0,,chart
2026-09-17T08:39:00Z,2026-09-17 14:09:00,0.0,,chart
2026-09-17T08:40:00Z,2026-09-17 14:10:00,0.0,,chart
2026-09-17T08:41:00Z,2026-09-17 14:11:00,0.0,,chart
2026-09-17T08:42:00Z,2026-09-17 14:12:00,0.0,,chart
2026-09-17T08:43:00Z,2026-09-17 14:13:00,0.0,,chart
2026-09-17T08:44:00Z,2026-09-17 14:14:00,0.0,,chart
2026-09-17T08:45:00Z,2026-09-17 14:15:00,0.0,,chart
2026-09-17T08:46:00Z,2026-09-17 14:16:00,0.0,,chart
2026-09-17T08:47:00Z,2026-09-17 14:17:00,0.0,,chart
2026-09-17T08:48:00Z,2026-09-17 14:18:00,0.0,,chart
2026-09-17T08:49:00Z,2026-09-17 14:19:00,0.0,,chart
2026-09-17T08:50:00Z,2026-09-17 14:20:00,0.0,,chart
2026-09-17T08:51:00Z,2026-09-17 14:21:00,0.0,,chart
2026-09-17T08:52:00Z,2026-09-17 14:22:00,0.0,,chart
2026-09-17T08:53:00Z,2026-09-17 14:23:00,0.0,,chart
2026-09-17T08:54:00Z,2026-09-17 14:24:00,0.0,,chart
2026-09-17T08:55:00Z,2026-09-17 14:25:00,0.0,,chart
2026-09-17T08:56:00Z,2026-09-17 14:26:00,0.0,,chart
2026-09-17T08:57:00Z,2026-09-17 14:27:00,0.0,,chart
